group,number_in_group,home_planet,cryo_sleep,deck,num_in_cabin,side,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,total_spending,transported
7437,3,Europa,True,B,279,S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7438,1,Earth,False,E,483,P,55 Cancri e,42.0,False,0.0,279.0,30.0,409.0,0.0,718.0,1
7445,1,Earth,True,G,1208,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7446,1,Earth,False,G,1204,P,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,1800.0,0
7448,1,Earth,False,F,1540,P,55 Cancri e,25.0,False,244.0,0.0,40.0,294.0,124.0,702.0,0
7449,1,Earth,False,F,1541,P,PSO J318.5-22,20.0,False,120.0,321.0,0.0,932.0,175.0,1548.0,0
7450,1,Earth,False,G,1205,P,TRAPPIST-1e,23.0,False,509.0,0.0,193.0,0.0,2.0,704.0,0
7452,1,Europa,True,B,281,S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7452,2,Europa,False,B,281,S,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,5009.0,1
7453,1,Europa,True,C,275,S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7455,1,Europa,False,A,80,P,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,2774.0,1
7456,1,Earth,True,G,1210,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7457,1,Mars,False,E,496,S,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,1298.0,0
7458,1,Earth,True,G,1211,S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7459,1,Europa,False,B,282,S,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,2491.0,0
7460,1,Earth,False,F,1543,P,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,1095.0,1
7461,1,Europa,True,D,223,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7462,1,Earth,True,G,1206,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7464,1,Earth,True,G,1207,P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7475,1,Mars,True,F,1545,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7475,2,Mars,True,F,1545,P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7477,1,Earth,False,F,1546,P,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,690.0,0
7479,1,Mars,True,F,1429,S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7481,1,Earth,False,G,1215,S,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,1779.0,0
7483,1,Mars,False,E,485,P,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,1562.0,1
7484,1,Earth,False,G,1209,P,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,1435.0,1
7486,1,Earth,False,G,1210,P,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,1434.0,0
7487,1,Earth,False,G,1216,S,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,785.0,1
7488,1,Mars,False,E,486,P,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,1299.0,0
7492,1,Mars,False,D,224,S,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,3149.0,1
7494,1,Earth,False,E,487,P,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,1618.0,0
7495,1,Mars,False,F,1431,S,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,1157.0,0
7496,1,Europa,False,C,278,S,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,2482.0,1
7498,1,Mars,False,F,1550,P,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,2365.0,0
7498,2,Mars,True,F,1550,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7498,3,Mars,False,F,1550,P,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,940.0,1
7499,1,Earth,False,F,1551,P,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,1283.0,1
7501,1,Earth,False,F,1433,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,804.0,0
7502,1,Europa,False,C,241,P,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,6665.0,1
7503,2,Europa,False,B,283,S,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,14547.0,1
7505,1,Mars,False,F,1553,P,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,5014.0,0
7505,2,Mars,True,F,1553,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7505,3,Mars,True,F,1553,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7506,1,Earth,False,F,1554,P,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,2111.0,0
7507,1,Earth,False,E,499,S,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,789.0,0
7507,2,Earth,False,E,499,S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7507,3,Earth,False,E,499,S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7509,1,Earth,False,F,1434,S,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,1449.0,0
7510,1,Mars,False,F,1435,S,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,1450.0,0
7514,1,Earth,False,F,1555,P,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,2106.0,0
7517,1,Earth,False,F,1557,P,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,653.0,0
7518,1,Europa,True,B,246,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7518,2,Europa,False,B,246,P,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,18692.0,0
7520,1,Earth,False,F,1559,P,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,1934.0,0
7521,1,Earth,False,F,1560,P,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,1154.0,0
7522,1,Earth,False,G,1214,P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,908.0,0
7523,1,Earth,False,G,1219,S,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,810.0,1
7524,1,Earth,True,G,1215,P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7524,2,Earth,True,G,1215,P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7525,1,Europa,False,C,279,S,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,9490.0,0
7525,2,Europa,True,C,279,S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7527,1,Earth,False,F,1561,P,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,794.0,1
7529,1,Earth,True,G,1221,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7531,2,Europa,True,B,286,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7533,1,Earth,False,G,1223,S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7534,1,Earth,False,F,1439,S,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,766.0,0
7535,1,Earth,False,F,1562,P,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,1169.0,1
7536,1,Mars,True,F,1440,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7538,1,Europa,False,A,81,P,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,15601.0,0
7542,1,Earth,False,F,1442,S,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,901.0,0
7543,1,Earth,False,F,1564,P,TRAPPIST-1e,29.0,False,0.0,0.0,702.0,0.0,56.0,758.0,0
7544,1,Earth,False,E,501,S,TRAPPIST-1e,54.0,False,118.0,0.0,0.0,669.0,0.0,787.0,0
7549,1,Earth,False,E,489,P,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,1608.0,1
7550,1,Earth,True,G,1216,P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7552,1,Earth,False,E,490,P,TRAPPIST-1e,26.0,False,0.0,652.0,97.0,43.0,0.0,792.0,1
7553,1,Earth,False,F,1444,S,PSO J318.5-22,19.0,False,10.0,24.0,0.0,0.0,565.0,599.0,0
7559,1,Earth,False,F,1569,P,TRAPPIST-1e,22.0,False,0.0,0.0,441.0,0.0,423.0,864.0,0
7565,1,Europa,False,B,247,P,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,8606.0,1
7565,3,Europa,False,B,247,P,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,6810.0,0
7565,4,Europa,False,B,247,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7567,1,Earth,True,G,1227,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7568,1,Earth,False,F,1571,P,TRAPPIST-1e,19.0,False,380.0,0.0,416.0,0.0,8.0,804.0,0
7569,1,Mars,False,E,493,P,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,3869.0,0
7569,2,Mars,False,D,237,P,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,2767.0,0
7572,1,Earth,True,G,1228,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7573,1,Earth,True,G,1217,P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7574,1,Europa,True,B,287,S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7576,1,Europa,False,D,239,P,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,2369.0,1
7577,1,Earth,False,E,502,S,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,1533.0,0
7578,1,Earth,False,F,1572,P,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,657.0,0
7579,1,Earth,False,G,1229,S,PSO J318.5-22,45.0,False,1.0,7.0,56.0,613.0,0.0,677.0,1
7580,1,Earth,True,G,1230,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7583,1,Mars,False,F,1574,P,TRAPPIST-1e,36.0,False,32.0,355.0,1826.0,9.0,0.0,2222.0,1
7584,2,Europa,True,B,288,S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7585,1,Europa,True,C,281,S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7585,3,Europa,False,C,281,S,TRAPPIST-1e,28.0,False,0.0,2674.0,1309.0,18.0,11.0,4012.0,1
7585,4,Europa,True,C,281,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7586,1,Europa,False,C,245,P,TRAPPIST-1e,29.0,False,220.0,1130.0,0.0,7.0,951.0,2308.0,1
7588,1,Earth,True,G,1219,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7588,2,Earth,False,G,1219,P,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,714.0,1
7592,1,Earth,False,F,1450,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1586.0,0.0,1586.0,0
7594,1,Europa,True,C,282,S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7595,1,Earth,False,F,1451,S,TRAPPIST-1e,36.0,False,0.0,7.0,661.0,0.0,93.0,761.0,1
7596,1,Europa,True,C,283,S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7598,1,Earth,True,G,1231,S,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7601,1,Earth,False,G,1232,S,TRAPPIST-1e,17.0,False,214.0,552.0,0.0,241.0,0.0,1007.0,0
7604,1,Mars,True,F,1579,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7605,1,Mars,False,F,1452,S,55 Cancri e,28.0,False,2484.0,136.0,42.0,0.0,0.0,2662.0,0
7606,1,Mars,True,F,1453,S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7608,1,Mars,True,F,1454,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7609,1,Europa,False,A,83,P,55 Cancri e,40.0,True,0.0,21.0,0.0,1503.0,1392.0,2916.0,0
7609,2,Europa,True,A,83,P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7614,1,Europa,True,C,246,P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7616,1,Earth,False,F,1457,S,PSO J318.5-22,20.0,False,11.0,725.0,0.0,0.0,0.0,736.0,1
7618,1,Earth,False,G,1235,S,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,809.0,1
7621,1,Europa,True,B,250,P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7622,1,Earth,False,G,1237,S,TRAPPIST-1e,31.0,False,0.0,0.0,185.0,584.0,0.0,769.0,0
7623,1,Earth,False,G,1223,P,TRAPPIST-1e,40.0,False,0.0,0.0,84.0,798.0,0.0,882.0,0
7624,1,Europa,True,C,284,S,PSO J318.5-22,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7625,1,Earth,False,F,1458,S,TRAPPIST-1e,21.0,False,0.0,0.0,114.0,2.0,683.0,799.0,0
7626,1,Earth,False,E,496,P,TRAPPIST-1e,29.0,False,767.0,16.0,9.0,0.0,0.0,792.0,0
7627,1,Europa,False,A,92,S,55 Cancri e,63.0,False,0.0,5036.0,4.0,519.0,0.0,5559.0,1
7628,1,Mars,False,F,1584,P,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,1325.0,1
7628,2,Mars,False,D,240,P,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,1765.0,0
7630,1,Earth,False,F,1585,P,55 Cancri e,48.0,False,0.0,172.0,115.0,1.0,645.0,933.0,0
7631,1,Europa,False,E,497,P,TRAPPIST-1e,33.0,False,81.0,1125.0,481.0,505.0,1261.0,3453.0,0
7632,1,Mars,False,D,226,S,TRAPPIST-1e,28.0,False,2703.0,0.0,4.0,1.0,0.0,2708.0,0
7635,1,Europa,True,B,289,S,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7640,1,Earth,True,G,1226,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7641,1,Earth,False,F,1586,P,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,654.0,1
7643,1,Europa,False,C,247,P,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,11621.0,0
7643,2,Europa,True,C,247,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7644,1,Earth,True,G,1227,P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7646,1,Europa,False,C,285,S,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,18267.0,1
7646,2,Europa,False,C,285,S,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,4002.0,0
7646,3,Europa,False,C,285,S,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,4435.0,1
7647,1,Earth,False,G,1240,S,TRAPPIST-1e,24.0,False,0.0,7.0,127.0,639.0,37.0,810.0,0
7649,1,Earth,True,G,1241,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7650,1,Earth,True,G,1242,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7650,2,Earth,True,G,1242,S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7650,3,Earth,True,G,1242,S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7650,4,Earth,False,F,1461,S,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,806.0,1
7650,5,Earth,True,G,1242,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7652,1,Europa,True,B,292,S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7656,1,Earth,True,G,1244,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7660,1,Europa,True,B,294,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7661,1,Earth,True,G,1245,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7666,1,Mars,True,F,1591,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7667,1,Europa,True,B,251,P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7670,1,Mars,True,F,1465,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7671,1,Earth,False,F,1466,S,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,738.0,0
7676,1,Mars,False,D,227,S,TRAPPIST-1e,37.0,True,2771.0,0.0,6.0,1.0,10.0,2788.0,0
7677,1,Earth,True,G,1247,S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7678,1,Earth,False,G,1231,P,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,1817.0,0
7679,1,Earth,True,G,1232,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7680,1,Europa,False,C,250,P,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,7792.0,0
7682,1,Earth,True,G,1248,S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7683,1,Earth,False,F,1467,S,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,900.0,1
7684,1,Europa,False,C,286,S,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,6525.0,1
7687,1,Earth,False,F,1596,P,PSO J318.5-22,20.0,False,0.0,0.0,8.0,1.0,1175.0,1184.0,0
7688,1,Earth,False,G,1233,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7691,1,Mars,True,F,1598,P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7692,1,Europa,False,C,287,S,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,3364.0,0
7693,1,Europa,False,B,252,P,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,3394.0,1
7693,2,Europa,False,B,252,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7696,1,Mars,False,E,499,P,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,1013.0,0
7696,2,Mars,False,F,1601,P,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,1120.0,0
7697,2,Europa,True,B,295,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7698,1,Mars,False,F,1602,P,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,1148.0,1
7699,1,Earth,False,G,1235,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7700,1,Mars,False,F,1603,P,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,1288.0,0
7702,1,Earth,True,G,1236,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7703,1,Earth,False,G,1251,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7708,1,Earth,False,F,1471,S,TRAPPIST-1e,18.0,False,110.0,103.0,471.0,11.0,1.0,696.0,0
7709,1,Earth,False,F,1604,P,PSO J318.5-22,27.0,False,2647.0,0.0,0.0,42.0,32.0,2721.0,0
7710,1,Europa,False,B,253,P,TRAPPIST-1e,27.0,False,118.0,1769.0,4127.0,118.0,619.0,6751.0,1
7712,1,Europa,False,A,93,S,TRAPPIST-1e,25.0,True,1.0,4298.0,0.0,0.0,2.0,4301.0,1
7713,1,Europa,True,B,296,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7714,1,Earth,False,G,1239,P,TRAPPIST-1e,19.0,False,0.0,28.0,62.0,24.0,1686.0,1800.0,0
7715,1,Earth,False,F,1605,P,55 Cancri e,18.0,False,1.0,5.0,305.0,347.0,0.0,658.0,0
7716,1,Europa,True,E,500,P,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7717,1,Earth,False,G,1240,P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,563.0,344.0,907.0,0
7719,1,Mars,True,E,506,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7720,1,Earth,False,F,1606,P,55 Cancri e,53.0,False,0.0,0.0,754.0,46.0,0.0,800.0,0
7721,1,Mars,False,D,242,P,TRAPPIST-1e,27.0,False,83.0,0.0,2621.0,5.0,0.0,2709.0,1
7723,1,Europa,True,B,254,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7724,1,Mars,False,F,1472,S,TRAPPIST-1e,25.0,False,338.0,319.0,32.0,15.0,0.0,704.0,0
7727,1,Earth,False,E,507,S,55 Cancri e,33.0,False,0.0,0.0,0.0,436.0,224.0,660.0,1
7728,1,Europa,False,C,289,S,TRAPPIST-1e,27.0,False,0.0,9.0,0.0,40.0,7621.0,7670.0,0
7729,1,Europa,True,C,251,P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7731,1,Europa,True,B,255,P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7736,1,Mars,False,E,502,P,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,2114.0,0
7738,1,Mars,True,F,1476,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7739,1,Earth,False,F,1609,P,TRAPPIST-1e,22.0,False,60.0,48.0,0.0,0.0,500.0,608.0,0
7741,1,Earth,False,G,1252,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7741,2,Earth,False,E,508,S,TRAPPIST-1e,24.0,False,9.0,769.0,9.0,0.0,0.0,787.0,0
7742,1,Mars,True,F,1477,S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7742,2,Mars,True,F,1477,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7743,1,Earth,False,G,1244,P,TRAPPIST-1e,63.0,False,0.0,243.0,0.0,777.0,0.0,1020.0,0
7744,1,Europa,False,B,298,S,TRAPPIST-1e,19.0,False,0.0,4534.0,0.0,617.0,1156.0,6307.0,0
7744,2,Europa,True,B,298,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7748,1,Europa,False,A,94,S,TRAPPIST-1e,44.0,False,18.0,1451.0,0.0,279.0,64.0,1812.0,0
7748,2,Europa,False,A,94,S,TRAPPIST-1e,39.0,True,0.0,395.0,0.0,1012.0,1080.0,2487.0,0
7749,1,Mars,True,D,244,P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7749,2,Mars,False,D,244,P,TRAPPIST-1e,37.0,False,416.0,56.0,1912.0,0.0,0.0,2384.0,0
7751,1,Europa,True,C,252,P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7752,1,Earth,False,F,1480,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,746.0,1.0,747.0,0
7754,1,Europa,False,B,299,S,55 Cancri e,55.0,False,1.0,2670.0,34.0,542.0,1339.0,4586.0,1
7755,1,Earth,True,E,503,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7757,1,Europa,True,B,300,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7757,2,Europa,False,B,300,S,TRAPPIST-1e,43.0,False,0.0,8948.0,0.0,153.0,872.0,9973.0,1
7760,1,Earth,False,G,1253,S,PSO J318.5-22,32.0,False,0.0,494.0,0.0,0.0,213.0,707.0,0
7761,1,Earth,False,F,1612,P,TRAPPIST-1e,23.0,False,1.0,0.0,0.0,237.0,553.0,791.0,1
7761,2,Earth,True,G,1246,P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7764,1,Earth,False,F,1613,P,TRAPPIST-1e,24.0,False,1405.0,0.0,14.0,2.0,163.0,1584.0,0
7767,1,Earth,True,G,1257,S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7768,1,Earth,False,F,1484,S,TRAPPIST-1e,14.0,False,0.0,268.0,239.0,127.0,0.0,634.0,1
7769,1,Earth,False,E,504,P,TRAPPIST-1e,20.0,False,98.0,499.0,0.0,142.0,52.0,791.0,0
7770,1,Earth,False,G,1258,S,TRAPPIST-1e,17.0,False,527.0,124.0,37.0,290.0,30.0,1008.0,0
7770,2,Earth,False,F,1485,S,55 Cancri e,20.0,False,748.0,0.0,0.0,0.0,487.0,1235.0,0
7773,1,Earth,True,G,1248,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7774,1,Mars,False,D,245,P,55 Cancri e,67.0,False,1146.0,16.0,39.0,0.0,518.0,1719.0,1
7775,1,Europa,False,C,253,P,55 Cancri e,28.0,False,7.0,489.0,0.0,4.0,6027.0,6527.0,0
7777,1,Earth,True,G,1249,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
7778,1,Mars,False,F,1486,S,TRAPPIST-1e,34.0,False,1199.0,33.0,346.0,0.0,0.0,1578.0,0
7778,2,Mars,True,E,510,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
7780,1,Earth,False,F,1614,P,55 Cancri e,33.0,False,0.0,53.0,615.0,9.0,0.0,677.0,1
7782,1,Europa,False,C,291,S,55 Cancri e,33.0,False,0.0,73.0,31.0,8493.0,9065.0,17662.0,0
7782,2,Europa,False,C,291,S,TRAPPIST-1e,28.0,False,0.0,180.0,0.0,778.0,4973.0,5931.0,0
7783,1,Mars,True,F,1487,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
